EventID	nPhotons	Hits	DepositedEnergy
8625	-1898738055	36	7.54875e-05
8626	-1898407436	34	5.33132e-05
8627	-1897984752	38	6.38251e-05
8628	-1897849801	10	1.63544e-05
8629	-1897582559	26	4.54876e-05
8630	-1897290407	50	8.0467e-05
8631	-1896976255	32	6.41081e-05
8632	-1896891159	4	7.20093e-06
8633	-1896798611	0	0
8634	-1896552970	32	5.75856e-05
8635	-1896297494	36	6.93292e-05
8636	-1896021025	42	7.64806e-05
8637	-1895808825	20	3.21762e-05
8638	-1895688274	18	2.9675e-05
8639	-1895657289	0	0
8640	-1895578597	0	0
8641	-1895351093	16	3.33105e-05
8642	-1895115287	32	5.95654e-05
8643	-1895020964	0	0
8644	-1894796223	14	2.87121e-05
8645	-1894741790	0	0
8646	-1894363582	34	6.93816e-05
8647	-1894064469	34	5.47811e-05
8648	-1893678487	34	6.47667e-05
8649	-1893301176	54	0.000111862
8650	-1892882200	54	9.28027e-05
8651	-1892572666	40	7.30035e-05
8652	-1892252752	44	8.24755e-05
8653	-1892128347	10	1.73442e-05
8654	-1891671096	50	9.772e-05
8655	-1891578579	6	1.3611e-05
8656	-1891174664	44	8.73788e-05
8657	-1890799140	58	0.000103581
8658	-1890772724	0	0
8659	-1890411089	60	0.000119682
8660	-1890220787	30	5.83635e-05
8661	-1889865326	60	9.62824e-05
8662	-1889471698	32	5.59444e-05
8663	-1889222216	30	6.12221e-05
8664	-1889011497	16	3.09071e-05
8665	-1888665018	46	7.33229e-05
8666	-1888552558	4	9.0657e-06
8667	-1888378075	16	3.66701e-05
8668	-1888208460	2	1.48976e-06
8669	-1888134807	4	7.20491e-06
8670	-1887835194	38	6.2313e-05
8671	-1887731815	8	1.57697e-05
8672	-1887387532	24	4.12187e-05
8673	-1887129080	26	5.78243e-05
8674	-1887123786	0	0
8675	-1886922512	12	1.53943e-05
8676	-1886728221	40	7.59544e-05
8677	-1886593759	18	3.2894e-05
8678	-1886150451	50	9.06866e-05
8679	-1886122306	4	9.51268e-06
8680	-1886094626	2	5.77934e-06
8681	-1885655034	82	0.000150219
8682	-1885285300	934	0.00176975
8683	-1884934069	42	7.38119e-05
8684	-1884666430	14	2.84515e-05
8685	-1884404537	24	4.61458e-05
8686	-1884043325	48	9.03174e-05
8687	-1883679446	62	0.000107719
8688	-1883372633	16	2.83253e-05
8689	-1882919475	58	0.000106187
8690	-1882439796	62	0.000114485
8691	-1882073279	38	7.85247e-05
8692	-1881681864	32	7.67573e-05
8693	-1881520008	8	1.5016e-05
8694	-1881315638	20	3.91331e-05
8695	-1881003942	42	8.85692e-05
8696	-1880925711	6	1.30155e-05
8697	-1880867229	4	6.69842e-06
8698	-1880777820	12	2.75537e-05
8699	-1880659698	8	1.94121e-05
8700	-1880272143	26	4.48335e-05
8701	-1880209280	4	9.72959e-06
8702	-1880115680	2	1.8175e-06
8703	-1879953141	14	1.81176e-05
8704	-1879556598	32	6.3856e-05
8705	-1879276388	28	5.40139e-05
8706	-1878961264	60	0.000119975
8707	-1878566524	36	6.09718e-05
8708	-1878559275	0	0
8709	-1878115257	42	9.44964e-05
8710	-1877862775	32	5.78238e-05
8711	-1877693191	22	4.78459e-05
8712	-1877564781	8	1.04957e-05
8713	-1877380039	20	4.25084e-05
8714	-1877129159	38	7.06367e-05
